login_account,1,2,3,4
90b226ae-936d-4486-928f-341c1d2aebf5,1,0,0,0
910631e1-892f-48b3-8ac6-d46826503e16,0,0,0,9
91148f05-29df-48a3-a8ef-f6dfba8584ed,1,0,0,0
9157a98c-2dfe-475d-8b5f-6f41656cee2a,2,0,0,0
916417a3-3f60-4a4c-a64e-856b2f159f70,2,0,0,0
9168e264-9b20-4a76-9dad-08369c008d30,1,0,0,0
920c1752-d93e-40c7-b7ea-602145f6664a,2,0,2,0
922d1173-ec2d-4f77-a67d-0da5f35a85ae,2,0,0,0
925cd358-0da8-42b5-98c8-b30adeeb9776,1,0,0,0
9274e59b-9ea8-451e-8527-6bb92abc6e21,1,0,0,0
9285c7bb-e173-4d38-a810-a4f233b5481d,1,0,0,0
92a4143d-7a21-4f24-bd4f-4a36015b56f2,1,0,1,0
92f13d75-2930-442d-a343-4c1aa87265d5,1,0,0,0
934c50ff-ce0a-43c5-b8f2-b63dc167a46f,1,0,0,0
93588899-78f6-4a02-b1fe-e4e67660e3f1,2,0,0,0
93640e0a-cc54-4353-bac9-7b59e4f30490,0,0,0,11
936dc168-af1f-47b6-9810-a2c85ffbdacf,2,0,0,0
93c0881d-a6fa-4852-8bae-91da123ee11d,2,0,0,0
93ca6b38-a5a2-4d3c-8970-709207461e79,1,0,0,0
93cac0c7-3ede-49c0-9121-5be1f609ba14,1,0,0,0
93edac39-f8e8-4e9c-9e30-46b215f67602,3,0,3,0
94109b15-1fec-4d9b-9095-076107f2f9ac,1,0,0,0
946b5ad2-5f58-4062-be29-de9789d2ba0d,2,0,0,0
9475b4fd-06f3-4625-a1e8-9013af83e5f4,1,0,0,0
94ed8137-392d-4221-9b11-425afd4031eb,1,0,0,0
95323f91-00c1-480a-ad5a-e58f2dab8fe1,1,0,0,0
95651207-4a45-4101-b707-b99dea76f229,2,0,0,0
956c3491-aa3d-4631-96ad-222a676ea6f0,1,0,0,0
9590bee0-036f-4920-b9b5-86006e46524c,2,0,0,0
95cd5b1a-cd25-4e2c-bc2f-82885071f65d,2,0,0,0
9606d76c-0f9e-4560-b28e-24558b7d291f,1,0,0,11
961488ef-3947-4ee6-a50e-b88ad2d79f60,2,0,0,0
962ae397-4370-48ad-a036-ecf738335fbb,0,0,0,9
96448eb7-1505-4078-a92b-b3deb159fca0,2,0,0,0
9667f0ce-95e7-4985-a9be-8985d32a8c3b,1,0,1,0
966fdfcf-16c1-47c7-adda-82263913269c,1,0,0,0
9692c20a-2d2a-4bed-ba1a-06819cccd715,2,0,2,0
9695c990-982b-43dc-bd16-c2f116fa939b,0,0,0,11
96999341-f8fa-47a4-9c1e-f820ac5dd243,0,0,0,9
96f54276-78ed-49ce-b73d-53119a595e7c,2,0,2,0
96fd114b-0a1f-4c0e-88ef-09a52e394c49,2,0,0,0
97136c31-8b92-47d6-9ac7-39c3df1dc2b2,2,0,0,0
977c6f7f-5278-4714-af9d-02242846f2a2,0,0,0,11
984dcefc-0b09-42ea-8f87-d3a26e75634c,2,0,2,0
987febed-4451-4b7a-bd74-be8b7f02983b,3,0,2,0
98821caa-6d85-4cae-badc-7375ccc87d2e,2,0,0,0
98aa7447-fea9-4047-a99f-4b110f8559f1,1,0,0,11
98d61bd7-394c-4539-ae8e-826aad1fef59,0,0,0,11
99d8e03f-5924-483e-a6a1-26cecdca9fb4,1,0,0,0
99db8a53-e11b-4727-9825-7d2fa1c6a0a3,0,0,0,9
9a2ad0c9-6c91-4f70-82f9-f3eeaa214bb4,2,0,0,0
9a6fdedd-4da2-46f6-b07d-5bf3cdf27c63,2,0,0,0
9a747556-b161-46f2-bd73-cf540629515e,1,0,0,0
9a8ccc28-08bd-4862-8f81-dceb27bd5938,1,0,0,0
9a993b28-2fd0-455d-b180-c6be6639483a,2,0,0,0
9aa3f454-73fc-4a41-a9a5-602a2ac0e16e,2,0,0,0
9ab1fbde-f27d-445d-b9db-4b805fdd5cbe,1,0,0,0
9ad828e7-1609-4c12-859d-eb33fab337c9,1,0,0,0
9b11a0b5-2cde-44e7-9437-41e11af6cc43,1,0,1,0
9b1de80c-7a5e-4330-9043-60bcc257b1e9,1,0,0,0
9b22373e-356f-49b3-8d04-bd3ec06fa5fc,0,0,0,11
9b79a366-5892-4301-9222-a5428920e206,1,0,0,0
9ba10d8a-8378-4360-9b89-775c14517d7e,1,0,0,0
9bda46a0-e0da-4ce4-9edd-731271f3241d,2,0,0,0
9c5b82fe-9ff1-402a-ac3d-024018d2deb1,1,0,0,0
9c65c52d-2bc6-4d9e-a17a-09de0a5a8696,2,0,0,0
9c6c52c6-ac91-4256-a5bf-96cb7d9621c0,1,0,1,0
9cac0ef0-a6c5-4ae9-af59-8fed66a9b2ad,0,0,0,10
9cb4cc1e-f6ff-4f14-b250-c34f99020a63,2,0,0,0
9cd5e1aa-14c7-4685-8894-dd988a76b592,0,0,0,9
9cf7c8cd-1764-4a52-900b-24e3993f24d7,1,0,0,0
9d3f38b0-67c9-4396-a71e-4124515931e7,1,0,0,0
9d474288-ad6e-493a-ad58-c2ebe82eb6ba,1,0,0,0
9dadf3af-d312-49ea-abbf-2c8c4f977f84,2,0,0,0
9e126dd3-b149-4312-8ca4-212fc97eb2a2,2,0,0,0
9e762f93-e3c1-4d6d-b8ad-cd18a50cb0be,0,0,0,11
9e920f10-6d5f-4497-aee1-e6f2246b458a,0,0,0,11
9ed9a834-968a-4447-895f-58efb9201b4e,1,0,0,0
9edddba9-bf42-443a-9cce-939f2944d7fc,2,0,2,0
9f26c7aa-44b9-49dc-9de1-35e5f66a0e3d,0,0,0,11
9fed1936-1ff4-4672-95d2-f00555154729,2,0,0,0
a048d464-abf2-4306-a86c-e1eebfce3fea,0,0,0,10
a0f17757-6417-429b-8922-f9a6e84f5bdf,2,0,0,0
a0f61066-c71b-440b-a9d6-903bbe625f8c,1,0,0,0
a1028417-f267-4e58-9b10-2256510bacc8,1,0,1,0
a1a1a4f3-38c5-4262-80ee-65a815be72ef,0,0,0,11
a1be6552-dbe4-49fb-99de-9d789e347bae,2,0,0,0
a1d25edf-69b7-4808-8552-a24059a84676,2,0,0,0
a206c40f-c4f9-42fc-bee8-393afdb69150,1,0,0,0
a282514f-1c3a-49ba-95ac-7069e04ca9c7,1,0,0,0
a29eb42b-9079-4a1d-b39a-2173aae3840a,1,0,0,0
a2a26b49-a85b-4301-8974-cf008240b944,1,0,0,11
a2c64acb-76d3-4058-bb25-e75520069c64,1,0,0,0
a2cec6f9-a108-4128-a577-e8610d276d32,0,0,0,11
a2e1e246-1c4c-4e28-a271-7c2b0a060d9a,1,0,0,0
a3359779-5b08-4b87-bace-14e0b87ebff6,1,0,0,0
a37c786b-ff5c-44a1-aadc-f90d4d048fa6,1,0,0,0
a3ac7d35-0d7a-444b-8eaa-90ee874d7a60,1,0,0,0
a3db8ac8-bd82-4a0b-9651-240e3aad84c3,1,0,0,0
a3e75415-3940-4f57-8709-95b86ba95208,1,0,0,0
a40c2cf2-cf47-418e-bd7c-281a44ca9c08,2,0,0,0
a4359c8a-e8a4-48bd-a1c6-9362c6afa825,1,0,0,0
a43bb478-f317-4313-a71d-65768b0981df,0,0,0,9
a44474ed-b42c-4110-9e08-83bdb21a80de,0,0,0,10
a4986dc2-c431-47d3-b29f-e9af2861a87a,1,0,0,0
a4c10b56-c0d2-44f9-a5c5-155eb4c18e23,2,0,0,0
a533ef88-2d28-40ca-94d7-0860848f696d,1,0,0,0
a539cacc-5a0b-4756-91d7-ab0dba50c4ae,3,0,3,0
a53c51e5-3c1a-43c0-a323-d3f7b28cc888,5,0,3,0
a5a44e8c-9beb-4320-8523-c1191b906956,1,0,0,0
a5d2cb18-18d1-4c65-9c47-2b76de3c1bbe,2,0,0,0
a60cfe2e-0403-4479-bb38-9baf502fa5bd,1,0,0,0
a620052a-b9b1-481b-afff-8e2fb4897c91,3,0,3,0
a620a409-9c72-45dc-ba0e-fd790b89e1fc,1,0,0,0
a646caab-89c6-4702-8643-853632d75a98,0,0,0,10
a6679688-21ae-4f24-88f2-710c169cdba7,2,0,0,0
a68d7520-f4d0-471a-8405-05d7382b6ede,0,0,0,11
a6f7a117-bf6b-46a4-aa38-5b5d499c0ffb,1,0,0,0
a75cd85b-af92-4f5e-a6e0-263f6219516f,1,0,0,9
a767b265-4f56-4b12-b811-7b966c0b68f6,4,0,2,0
a78c3fe4-fef5-4084-aac0-a58c78ab6a40,3,0,3,0
a7dad16f-0899-4053-964a-1494ab6a9e25,1,0,1,0
a7e5071d-9283-4a92-aad1-c494799a5af2,1,0,0,0
a7e9d2bf-1c46-41dc-b8cf-c81ee17681c1,1,0,0,0
a80bbdb4-bc7c-442f-ac1c-6f6d4abbd048,2,0,2,0
a873c0a8-ed6c-426a-bb2a-209f2d9a387c,1,0,0,0
a8d7e6dd-4621-4409-9656-7f0849077808,1,0,0,0
a8fd5cd4-fbfc-40e7-946c-7677d61cabf1,1,0,0,0
a92f33a2-7941-453a-aa53-fae952ce6179,1,0,0,0
a965191f-6b3e-450e-bfea-929ef587b10a,1,0,0,0
a9a679e7-288a-4a90-a093-bc79be968143,2,0,0,0
a9c7f2b1-2814-405d-aada-8dd5e7f0274f,2,0,0,0
a9ca10d1-290b-4d41-833b-17492bddf6e2,2,0,0,0
aa1a5a64-fc96-46c6-9f35-83914a94511f,2,0,0,0
aa9b9cfe-776f-49a0-9f12-6204d3b4c8ac,2,0,0,0
aabb9abc-2a03-4af2-ac7e-f7ceb6ae4e2c,2,0,0,0
aad5c511-4994-4b23-8cea-9caf67ca68f4,1,0,0,0
aaef10e5-b22d-437f-aca7-ade449c738b2,2,0,0,0
aaf000cc-a227-4f52-be28-51a61fb1c57a,1,0,0,0
aafbcac2-056c-47fc-9bb0-c2c343c8d0e3,2,0,0,0
ab2f2974-a222-4ccd-ae93-411743f674cb,1,0,0,0
ab352246-7aa0-42d4-b4c6-d1917c4ddab6,2,0,0,0
ab41b7af-d828-495a-a24d-a09fd216b86d,1,0,0,0
ab629eb3-f8ed-43d5-9fb2-2990464b093a,1,0,0,0
ab66ccc4-adb7-4660-bf1e-bb35b546c703,2,0,0,0
aba74321-3bb2-4776-9b35-84e21be15ad8,2,0,2,0
abacef19-41bd-454e-be49-eb4ec1f73696,0,0,0,10
abc515f5-6cbe-4a02-b977-a5775f84d09d,2,0,0,0
ac2d1144-f3ce-4599-8e3b-ead569ce403c,2,0,0,0
ac402e8a-d86d-4fd2-9783-492f11869203,2,0,0,0
ac7e248e-16b7-4c49-8ca4-376d9b0b954e,0,0,0,11
acb9cb30-dc5a-461b-b640-27c504a6b917,2,0,0,0
acdeffbd-cc68-4d36-97a4-077a03cfcb7a,1,0,0,0
ad0d4096-59ee-4e16-acc3-cf221a90c8d5,2,0,2,0
ad4a140b-350d-4eb8-aea2-8f26bf85261b,1,0,0,0
ad886513-81ea-4638-8fad-01f9b682be48,1,0,0,0
ad8edc89-1004-456e-8273-ba34efbc8648,4,0,3,0
adf46c29-ef1b-4e36-a9f6-f3f28e34ce00,2,0,0,0
ae2ce8e3-34cf-4d74-915c-afc55038f515,2,0,2,0
ae5b3ad6-f3bd-40c7-b127-f5bd5aacc217,1,0,0,0
ae6f6133-359c-46db-bb89-fc7aa7b7e574,0,0,0,9
ae737cfb-beb1-4d58-858c-dc7f477d1716,1,0,0,0
aedec0b4-ef92-406b-84bd-b34af71157ad,1,0,0,0
aefb1c42-6349-4fda-99cd-1563b9ac86fe,0,0,0,9
af07b3f4-d1d4-4dc4-9324-140e889dacdc,3,0,3,0
af29ff82-2a3c-437f-adc8-1e259a7ba048,2,0,2,0
af3a764f-d380-480d-9562-7d7ac351def4,2,0,0,0
af4171d0-f3e3-4c05-ad31-d6865c596267,4,0,2,0
af5655a6-1153-42ed-a60e-18d77b5ece63,3,0,3,0
af6bb342-e158-49ca-b300-ba257fa682c2,0,0,0,9
affca2bf-8287-40b0-be64-7b4fa5d68b93,1,0,0,0
b0214415-c526-4860-8b74-a9aa69ae31c8,1,0,0,0
b03b485b-8040-4744-8fae-cb2529d69b99,2,0,0,0
b05189af-3db0-47f5-b910-fb8b9f0fd1b5,1,0,0,0
b056981a-20e5-4fea-bafb-7c22069f88bd,3,0,3,0
b077834a-1317-4141-abae-ca0073bf80ef,1,0,0,0
b079a4b4-0f80-4e99-aa19-210c214d3691,2,0,0,0
b07e2960-dbe9-4503-9d18-23b3e6d9b57b,1,0,0,0
b08a40e5-50e0-4c47-9fe8-01ec6d9086cc,1,0,0,0
b0b7c662-c790-4b13-97ac-b297db5da490,1,0,0,0
b109bf12-c97d-43b6-90bc-5f9cc4ed8f6f,2,0,0,0
b10e17e3-f9d2-4364-b674-7693e1c3114c,0,0,0,11
b12d656d-af23-49a5-bf86-69211cc89167,1,0,0,0
b15654b0-c20a-4dc5-b1f5-87c82612b047,2,0,0,0
b16efcce-c391-4bb1-a9a8-84eb9fde9c81,2,0,0,0
b1791a04-2dd6-4920-bb19-ca30a2f15f8e,2,0,0,0
b1cd89e9-97d5-4ce2-a542-0dd9b4043fd5,2,0,2,0
b2026800-3c1e-4362-bf63-1c88bb58655c,2,0,0,0
b2529030-c1c8-4f86-8cc3-96a4f5531fc8,2,0,0,0
b279a4fd-e51e-41a2-affe-ec85ff1db61d,1,0,0,0
b2be89b9-6a7c-40e0-ae3b-b2cfc310bbc3,1,0,0,0
b2d831f4-78e7-4716-9877-9a9ff5a4af52,0,0,0,9
b32657f4-a9f0-461f-948a-e96f905c6375,1,0,0,0
b3302283-925a-4f85-a406-b6f79a22bd72,2,0,0,0
b33893ea-2f64-40d5-80a2-fb82f851238c,2,0,0,0
b340bec7-fb89-4349-bcc7-2d8e912af58c,2,0,0,0
b3a601c4-100b-4ef7-ab3b-94e8118c5d8b,0,0,0,11
b3f6f8bf-6e3a-4401-8e71-6067fe2aa3cb,1,0,0,0
b40486a6-d9e6-49ea-a0fb-0ed9ad80b9ff,1,0,0,0
b418c9fc-7233-40a4-8332-cbabad2c8cb5,2,0,0,0
b4305d0e-3ba9-4260-8153-8f431ebf216e,3,0,2,0
b44261bf-45ab-4918-ada9-91649bdb0445,2,0,0,0
b48016b7-3dbe-4400-acd4-d43613fcbfbe,2,0,0,0
b48104f5-b1a7-439c-bcb9-9b360edc4b3d,1,0,0,0
b4e0d3d5-d26f-442d-9213-35881cdebd7e,2,0,0,0
b50ba907-86c0-4f39-809a-a9a4b9782269,1,0,0,0
b51ad009-da3a-4b2a-a0b8-1e1378e69ec8,1,0,0,0
b51b804a-ebb8-4532-939c-5a90f36bad08,2,0,0,0
b53958a0-bf49-4c47-b0cb-627ca9fe4fb7,2,0,0,0
b5a15a83-77bd-45db-9bf9-863610c37163,1,0,1,0
b5acc6e4-3dd0-4adb-b816-4663045715a0,2,0,0,0
b5f03aa1-c9f1-4ce3-acfe-121ee2f219b6,2,0,0,0
b5fcea4a-13a8-4a04-a4bd-38478ad3fdf8,2,0,0,0
b628c005-6819-4701-b671-43203007eadb,2,0,2,0
b636bb11-0635-4648-95cf-bc4458d3d833,2,0,0,0
b642c807-c2e8-43ab-8a42-fb8ea0e4b4b9,2,0,0,0
b6af9297-992e-4af1-bacc-4e538d172b89,1,0,0,0
b6b5aabb-cb8a-4b80-8a5b-9ad2ddeae7a7,2,0,0,0
b6d7c2d0-c12a-4c6f-aa09-c1132ba39ccc,1,0,0,0
b6e2e82b-5e65-4189-bd44-a9422832586e,2,0,0,0
b70210a1-757f-4812-b658-52b51af64f9f,2,0,0,0
b72a0340-c94f-42f0-a3cd-a4be8906e1c8,1,0,1,0
b734d7b7-294f-4173-9854-cb1173f0e216,0,0,0,10
b756101a-30ad-400b-b1f2-2e248cef7cba,2,0,2,0
b758bc0e-4762-4df5-8d0a-b1067d953028,2,0,0,0
b768e04e-51ab-4a11-b224-c79ed2f5495f,2,0,0,0
b79b9d66-5a7a-446d-b589-9b7fdf231507,3,0,3,0
b7db0c43-439e-4d2a-916f-4c159cf47631,1,0,0,0
b7ff1b68-1a53-44be-8b87-707abdaaeac8,4,0,2,0
b86ec4d2-0fb1-4b0d-b20c-0063c81e2920,1,7,0,0
b875f054-f234-4f38-883d-da80d7b6560d,2,0,0,0
b8db8b5e-0668-4661-a13b-54f9953a189a,1,0,0,0
b8e5237d-f6e8-481b-a1da-ac1e7729fa9d,1,0,1,11
b8fe3340-f527-4ed8-a369-0da2fe8638a7,1,0,0,0
b9256829-ba38-4e53-ba7b-95e5b2d39e99,1,0,0,0
b92a4d6b-6df5-4e1e-ab39-00bc8c519332,2,0,2,0
b9b5954b-7b92-4c62-ad3e-382317cb62ba,2,0,0,0
b9bffb54-57b7-4fbc-b019-ab978b548048,1,0,0,11
b9ce5605-83e7-4a6a-8a60-134c4cbdcc10,3,0,3,11
ba499b46-a593-46c0-8cf8-45688a0ab223,1,0,0,0
ba81be6e-5291-4d9e-a659-d38ca86f2b4e,3,0,2,0
ba8cc798-345e-46f2-b115-707d2ec7cec4,2,0,0,0
bab1bac2-20f5-46e3-9233-25d85559e924,1,0,0,0
baf5ab57-9d07-4a52-887f-3e0e71aa7d6d,2,0,0,0
bb1ca7c6-ef02-47b9-a091-574382183e2b,2,0,0,0
bb1f2d10-835e-4321-8589-6ec2ed339388,2,0,0,0
bb2222c1-d710-4387-9e00-500b3217abb0,2,0,0,0
bb7601e4-2c00-469e-8cf2-38efc8957f46,1,0,0,0
bb8ad838-9f1a-42be-8f27-0c859f2e906e,1,0,0,0
bba8301e-9f2a-4eea-8b83-f84c099c38e5,1,0,0,0
bbcdc415-568a-4168-93fa-9c016e463323,1,0,0,0
bc03972b-10a9-4679-9f4b-a73e07a09f7f,1,0,0,0
bc22cd87-dab9-47be-be1f-50174b0c5828,1,0,1,0
bc2b725f-5d85-4e7a-970e-e17b4d577dbc,1,0,0,0
bc2c6d73-57c7-43d5-b225-6ad39af88fa5,2,0,0,0
bc82f85e-d4b1-40f4-96d4-83dc91baca58,2,0,0,0
bc8c3a41-cb90-4aa2-a303-8e6cfb54d5d0,2,0,2,0
bc8d6c24-6927-473f-8eef-770f2c193b90,1,0,0,0
bc8f1013-f6de-4d3d-b05d-994350cc4423,2,0,0,0
bd4af3a1-32d8-4bcd-b952-83b6f51d3093,1,0,0,0
bd69bd5d-5329-476a-ab09-0868f05413ec,1,0,1,0
bd6d4da6-d19e-4bf8-b7a3-3e1c9dd337ca,2,0,0,0
bd8a362f-655c-42db-b40b-29d72ba0e995,0,0,0,9
bda46ab7-6404-41e8-acc2-b3e9f5b2e11f,0,0,0,10
bdb7fb12-431c-458d-bbe2-bc24e8d823c4,2,0,2,0
be46637a-c8d6-48de-97a8-5403481ee7d5,0,0,0,9
be862794-0fa4-4f54-b1f3-a3313311841a,2,0,0,0
be8d3462-1df4-40d9-8d4e-afe83ede8f9e,0,0,0,11
be8e10f6-896d-4481-9519-00fd0b0ca4c2,1,0,0,0
beaea582-9d8a-48b8-a67b-041009f8511d,1,0,0,0
bec55d37-6d2e-4f3a-bf09-7f9ab2204ce1,1,0,1,0
bef15e46-e51b-47c4-9a9f-f9cb43209491,4,0,2,0
bf15f927-893a-418a-9312-dc230d636372,2,0,0,0
bf1ca2bb-9c61-40e9-8543-a191095a8231,2,0,0,0
bf35e534-2c05-40b2-91fe-70353a78ed70,2,0,0,0
bf5080ef-6600-4803-a7aa-b2543abe21c6,1,0,0,0
bf56a6e4-94ad-48a6-a5d3-9f635e9db45b,2,0,0,0
bf58ed80-dc77-4971-a122-1e2c77db9829,2,0,0,0
bfac0ef6-ec8a-4b29-9b64-854cf5b8ef5e,2,0,2,0
c057b197-ee63-46ce-8b0d-b65576bac2be,1,0,0,0
c08e1f28-ccae-4be5-9327-e9cbf5a0e4c3,1,0,0,0
c0a93cc5-ed8c-4697-8678-b939847ef122,2,0,2,0
c138f091-d754-4ab4-9b49-bc6badd8854e,2,0,2,0
c1477f8b-a23b-45c9-8d75-677891d437ca,2,0,0,0
c14cf0d6-745b-4f9b-b115-4a10f00bd9ad,1,0,1,0
c1bc6fda-24ef-4804-89ed-75a76d7e7b38,2,0,2,0
c27054d4-2642-4bbd-a767-e653cd11b0c0,2,0,2,11
c2a50677-bf38-468c-86ed-675467f09181,2,0,0,0
c2b4e235-eef8-4718-ae12-ebbd50aa0844,1,0,0,0
c3183f35-4948-46d3-b771-0ea699b664ff,1,0,0,0
c35484b1-9536-460f-87c6-8385ee99ada4,1,0,0,0
c395e53e-be99-47a8-a575-a23fd06e47b0,1,0,0,0
c3dcc7de-5637-4854-9822-a60c204edda7,1,0,0,0
c3ebf769-eff1-4bfd-83ea-069914ec1d16,2,0,0,0
c4157ec4-9e0f-4c8a-b29b-587a4e9eb2b4,2,0,2,0
c432fde4-711d-47a5-860e-820e0e225ed9,0,0,0,9
c46dfd07-9378-43b3-9a43-9974ed2e8e8e,3,0,1,0
c4854559-4538-4106-8c70-d60d39880f6b,1,0,0,0
c510fe7f-789f-4781-985d-bc2da078b604,1,0,0,0
c5862d25-0bc3-4297-9844-17ade5117e86,2,0,2,0
c5954575-9916-48e1-9da7-6b353fda5b83,2,0,1,0
c5995ad5-399c-4c0f-bf64-3ce154e8638a,1,0,0,0
c5d85694-43d3-4a54-bbfb-ccedab790ec0,1,0,0,0
c5f14b09-0043-44d4-970f-a7ac32486ac4,1,0,0,0
c61a3a79-0440-4d07-abc0-ee17ec7245cb,2,0,0,0
c627fe1a-b56c-40f8-a5ff-b9b960a3a52f,1,0,0,0
c6557e1e-b8b5-4f1a-bdcb-7257ef048aea,2,0,0,0
c6cd0402-4c71-4cca-b75f-539e9524333b,1,0,0,0
c6f7b720-d9d6-4f8f-955e-d7c4466b1622,1,0,0,0
c7105607-bb88-45c8-b222-d0107a6e6382,3,0,2,0
c71cfc80-52a9-4968-834a-150e91d9a398,2,0,0,0
c74a5a4e-7524-4acb-be9f-f861df90ef70,1,0,0,0
c7d99c91-5619-4ecc-a045-ef4671ea1766,2,0,0,0
c8151ccc-6552-434f-9ed9-c62e194b9ad3,1,0,0,10
c8165271-44d0-422b-9ab3-370772e70b15,2,0,0,0
c8315424-2f54-4aae-8297-9f135d33ae4c,2,0,0,0
c834cd70-b9eb-403e-8941-da539eff0f31,2,0,2,0
c857e75e-74ad-40b6-b234-08bb5a2dc59a,2,0,0,0
c85910c6-6af6-4215-916d-124738dfa5be,1,0,0,0
c8d62eb8-fcd7-4d5e-91a5-8b09d44a702e,2,0,2,0
c8e36a07-417c-4743-983b-a62c3c21481e,2,0,0,0
c8ffb723-87ea-48c8-9421-10b77ec6fbb0,2,0,2,0
c90b575c-ea4b-4041-ba21-d3034c4e0cc5,0,0,0,11
c9146e77-933d-4b9e-b620-6fbbda8d1cdc,2,0,0,0
c92e3db1-4c33-43a0-adc8-afb918a77994,4,0,3,0
c941f1a5-8e68-413c-9e1e-9c2d70c9b7eb,0,0,0,9
c948e66b-d8b5-4e67-b10c-c8bef12788bd,2,0,0,0
c9715e11-ace0-4b45-8893-6895179b8820,1,0,0,10
c9e41f54-b285-444b-846c-25775b0d4f1d,1,0,1,0
ca2ba547-3f1a-498a-ac91-f0f1a51bfb1f,1,0,0,9
ca45d3a5-2ddf-4e3b-ae65-fdc84f500c06,1,0,0,9
ca76eb03-3bc3-4233-a559-b05356186b40,1,0,0,0
cacabd56-2454-4841-a56e-a89c24cdc154,1,0,1,0
cb30cd96-91e6-43f5-831d-5f6fda90534b,2,0,0,0
cb8953fb-2101-4189-9131-82abd554e15d,2,0,0,0
cba620d4-eef9-4fc2-8cc9-68c27b837c23,2,0,0,0
cbaab0d0-8d39-4dee-9e81-d0fa931daaae,0,0,0,9
cbcfaaad-9151-4c6f-b2e4-d8b46583e85b,1,0,0,0
cc40e815-5400-4728-999b-aa5c66966aef,2,0,0,0
cc50d2bd-9714-4ba0-b610-da79c42eab7a,0,0,0,10
cc7d2812-b96d-4e32-87f9-1f4df18f166c,1,0,0,9
cc8c8fe6-a956-4014-95a3-9bfeaf75171e,1,0,0,0
cca01eb2-9bcb-4beb-b3e5-7fe67ced9581,1,0,0,0
ccaaef4a-5fb8-495e-95c1-aa327098f57b,2,0,0,0
ccc44d8e-d6ee-4fca-9861-831fa3127e08,1,0,0,0
ccf1ef27-1e4a-4754-aa08-4ddff0a837a7,0,0,0,11
cd146bf1-7820-4d7a-82f4-63cb6a424e8b,1,0,0,0
cd2beb6a-c688-4845-839a-25361a260502,2,0,0,0
cd52213f-6193-4e8f-b606-dad8b0d09d55,1,0,0,0
cd882056-fa9a-4239-b82e-45f4c821ca80,1,0,0,0
cdbb5235-b4e4-4057-a655-baee64fbc20a,2,0,2,0
cddb00c7-b495-4459-963f-a0b6d6100ef5,2,0,0,0
ce0ef16c-e8e6-4595-8825-dbfea41222b1,2,0,2,0
ce1b8064-1fd3-49c5-95ac-aed0dce691f0,1,0,0,0
ce5a0c94-1533-47e9-af81-486061d96d56,1,0,1,0
ce6ee386-6186-4ed6-b9ee-ecc7cfabc780,1,0,0,0
ce9d617b-24aa-460e-81d6-529a2fe60e42,2,0,0,0
cebdf159-5bbc-4e9f-8f3c-e420e20c2600,1,0,0,0
cf0e55c9-481a-425c-9464-f7c18b04513f,2,0,0,0
cf4f9dfd-2ea2-48e2-ac37-25ee662b3b3c,1,0,0,0
cf6d6d35-ec69-4495-8ea5-20e81c45d61b,2,0,0,0
cfc394d0-924f-4fdd-905f-2d5d4d308988,2,0,2,0
cfcd9f81-1cdc-4fcc-8626-42d36c056b08,2,0,2,0
d01c1761-a310-4c6d-b531-331bdbd967e0,0,0,0,9
d0404c2e-f24e-49f6-898d-415400373e50,2,0,0,0
d047bd86-133c-4a88-9e99-52c3e68c698d,2,0,0,0
d117b2b7-e5a1-4964-a00f-77fd84d5cb30,1,0,0,0
d1bc5ec4-13ab-45da-80b0-4fbcc5f70858,2,0,0,0
d1e1fbf9-6c4b-400f-893a-384f13b1c138,1,0,0,0
d1ea9c5c-c7c4-4dd9-9027-94c6caa5880f,1,0,0,0
d2185b1e-0844-4fa3-8dcc-96509b69496e,1,0,0,0
d28d4757-1fe0-4840-9d46-152235d398b0,2,0,0,0
d295ead1-8d41-404b-bcc7-ef038d2b32bd,1,0,0,0
d2e14e7f-4da2-4d78-9323-998d3704b63c,2,0,0,0
d344ff80-4dbf-4bbc-aee9-35670cd06086,1,0,0,0
d36a00d6-1543-441a-8a51-bf9595fe37e7,0,0,0,9
d38ba2a0-ab6b-4f71-aed4-36f5b57ebef0,0,0,0,10
d3c73512-8e11-4eb5-a319-b585e3f4fa8a,1,0,0,0
d3dd2e04-d93c-479e-9ffa-3b625e0ceed6,1,0,0,0
d4481b62-b7a9-4840-b027-0f205aa8e3b4,0,0,0,9
d46871c8-6bd4-4f8b-8364-2e47d7e3c5f9,1,0,0,0
d4913b7a-8ab1-4d53-b85c-535ce14e080c,2,0,0,0
d49479da-bcd5-48f4-b2e7-0aba5cf2d314,2,0,0,0
d4b92099-8a18-4ab8-b0a1-97b3cfacf303,0,10,0,0
d4bd7108-68fd-432e-ad48-a33a764b82ac,2,0,0,0
d4d392cc-db59-4f78-8c34-25f38b7432e7,1,0,0,0
d4d69fdd-8feb-4ca1-8e7b-29c8bdd958b8,1,0,0,0
d4edce97-3574-4389-9acd-e57dbe52ab2c,2,0,0,0
d4f94fe5-c1c0-4417-99b3-2f9922392c60,1,0,0,0
d5131459-4c7f-445d-9069-f45e01153d1a,1,0,0,0
d5194aaf-5a8f-46a3-8278-dd30e1f06620,1,0,0,10
d5280087-d633-4f0d-a053-f64174c05411,1,0,0,0
d54aee75-3cdf-48f2-8433-f991b0c7ce5d,0,0,0,9
d561a7ab-cc10-40d0-b390-200e96cdc5b3,2,0,0,0
d5ca0842-e59d-4cf2-b149-b5642a2916e4,0,0,0,11
d619b8c0-7d7e-4977-ac3d-f23cbe3ce186,3,0,2,0
